customer_id,full_name,mobile_number,age,gender,region,date_joined,is_business_user,risk_score,is_business_user_bool,Age_Group
cust105106,Tracy Henderson,5608070539,39,male,north,22-05-2024,FALSE,0.21,0,Adult
cust105107,David Rose,3839133626,22,female,south,17-01-2021,FALSE,0.16,0,Young Adult
cust105108,Carl Ruiz,2731020026,60,male,west,28-02-2021,FALSE,0.31,0,Adult
cust105109,Karen Hughes,79847196,61,other,south,11-03-2021,FALSE,0.2,0,Senior
cust105110,Theresa Diaz,9058620277,64,female,south,17-03-2024,FALSE,0.3,0,Senior
cust105111,Scott Cohen,4481037676,58,male,west,12-10-2024,FALSE,0.24,0,Adult
cust105112,Courtney Parks,6335588317,50,male,east,17-01-2024,FALSE,0.43,0,Adult
cust105113,Sonya Franco,4179128849,50,female,central,13-08-2024,FALSE,0.24,0,Adult
cust105114,Allison Moore,7924943333,33,male,east,22-10-2023,FALSE,0.35,0,Young Adult
cust105115,Lauren Williams,9100303333,66,female,west,15-04-2024,FALSE,0.16,0,Senior
cust105116,Carla Garcia,940338390,59,female,west,29-11-2021,FALSE,0.12,0,Adult
cust105117,Stuart Moses,7413593423,32,female,south,29-07-2022,TRUE,0.24,1,Young Adult
cust105118,Wyatt Wilkins,6726471684,19,male,east,08-04-2023,FALSE,0.19,0,Young Adult
cust105119,Scott Holmes,6942495989,46,female,east,29-10-2021,FALSE,0.19,0,Adult
cust105120,Ronald Cox Jr.,1440233374,56,male,central,19-06-2024,TRUE,0.16,1,Adult
cust105121,Jose Robbins,6856452326,66,male,north,08-04-2023,FALSE,0.15,0,Senior
cust105122,William Richardson,8296276455,55,female,east,28-01-2021,FALSE,0.42,0,Adult
cust105123,Curtis Allen,2409064743,69,female,north,03-09-2023,FALSE,0.1,0,Senior
cust105124,Ashley Doyle,1290851175,66,male,central,04-06-2021,FALSE,0.23,0,Senior
cust105125,Willie Boyd,3065565500,44,male,east,28-02-2021,FALSE,0,0,Adult
cust105126,Elizabeth Cabrera,2406456379,28,female,central,04-01-2021,TRUE,0.3,1,Young Adult
cust105127,Rachael Fernandez,1465742126,58,female,east,13-07-2021,FALSE,0.26,0,Adult
cust105128,Robert Cobb,3214353161,27,female,south,17-06-2023,TRUE,0.32,1,Young Adult
cust105129,Kevin Ryan,6549871617,20,male,south,06-10-2022,TRUE,0.12,1,Young Adult
cust105130,Samuel Franklin,9781166672,48,female,south,05-04-2025,TRUE,0.01,1,Adult
cust105131,Donna Espinoza,5460632344,32,female,north,21-01-2024,FALSE,0.16,0,Young Adult
cust105132,Samuel Chandler,7347610359,49,male,east,23-10-2023,FALSE,0.49,0,Adult
cust105133,Courtney Perez,6672123921,42,female,north,10-12-2023,FALSE,0.19,0,Adult
cust105134,Kelly Hodges MD,1465434662,27,female,east,30-10-2021,FALSE,0.24,0,Young Adult
cust105135,Aaron Poole,726910628,22,male,central,24-12-2021,TRUE,0.17,1,Young Adult
cust105136,Jesse Jefferson,6647112598,30,female,north,13-03-2023,FALSE,0.3,0,Young Adult
cust105137,David White,964224406,49,female,east,14-04-2023,FALSE,0.08,0,Adult
cust105138,Sydney Smith,3104519650,69,male,west,06-03-2024,FALSE,0.21,0,Senior
cust105139,Andrew Williams,4377465464,55,male,south,12-08-2020,FALSE,0.23,0,Adult
cust105140,Lisa Ramirez,3124808121,34,female,north,26-02-2022,FALSE,0.35,0,Young Adult
cust105141,Connie Stuart,7650492560,26,female,east,13-07-2025,FALSE,0.41,0,Young Adult
cust105142,Shane Ruiz,9064609796,37,female,central,28-11-2022,FALSE,0,0,Adult
cust105143,Karen Brown,7349235615,47,female,west,22-07-2021,FALSE,0.17,0,Adult
cust105144,Steve Brooks,2778154502,56,female,north,27-11-2021,FALSE,0.02,0,Adult
cust105145,Ashley Todd,8412320083,54,female,west,03-03-2023,FALSE,0.11,0,Adult
cust105146,Cynthia Robinson,1465848800,31,female,central,01-09-2020,FALSE,0.28,0,Young Adult
cust105147,Mitchell Norton,1886810593,66,female,west,05-02-2025,FALSE,0.34,0,Senior
cust105148,Julie Russo,5202270775,47,female,north,26-11-2024,FALSE,0.35,0,Adult
cust105149,Jacqueline Medina MD,238445226,38,female,east,30-08-2021,FALSE,0,0,Adult
cust105150,Tracy Velazquez,7400464561,42,other,east,24-10-2020,FALSE,0.04,0,Adult
cust105151,Traci Morris,1159160622,64,male,south,01-04-2021,TRUE,0.05,1,Senior
cust105152,Timothy Scott,2907463632,59,female,central,14-02-2021,FALSE,0.11,0,Adult
cust105153,Kristin Johnson,2403165914,56,female,south,14-10-2020,FALSE,0.2,0,Adult
cust105154,Rebecca Stevens,346910717,53,male,central,15-04-2023,TRUE,0.26,1,Adult
cust105155,Douglas Flores,5934452388,39,female,east,21-01-2025,FALSE,0.19,0,Adult
cust105156,Sydney Kennedy,2893622189,45,male,central,18-06-2022,FALSE,0.15,0,Adult
cust105157,Amanda Anderson,4839439094,41,female,east,24-08-2024,FALSE,0.35,0,Adult
cust105158,Destiny Gill,658055704,33,male,central,27-10-2020,FALSE,0.08,0,Young Adult
cust105159,Lisa Larson,3882444887,21,male,north,16-02-2025,FALSE,0.17,0,Young Adult
cust105160,Stephanie Marks,6807431069,54,male,east,12-02-2024,FALSE,0.06,0,Adult
cust105161,Faith Reeves,8384085688,61,female,east,24-12-2021,FALSE,0.13,0,Senior
cust105162,Anita Willis,2836104467,64,female,central,29-11-2020,TRUE,0.27,1,Senior
cust105163,Loretta Hunter,5577420024,34,female,north,03-09-2022,FALSE,0,0,Young Adult
cust105164,Travis Johnson,8708077011,41,male,east,11-05-2021,FALSE,0.12,0,Adult
cust105165,Bobby Duncan,6208651590,24,female,west,25-06-2024,FALSE,0.13,0,Young Adult
cust105166,Wesley Gould,9586806803,63,female,east,17-01-2022,TRUE,0.15,1,Senior
cust105167,Maurice Hill MD,3412897952,66,female,west,06-03-2024,FALSE,0.2,0,Senior
cust105168,William Brown,8247759442,30,female,south,02-01-2021,FALSE,0.14,0,Young Adult
cust105169,Monica Moore,3071709801,45,male,east,26-02-2024,FALSE,0.12,0,Adult
cust105170,Mark Bradshaw,7106765301,66,female,central,10-07-2023,TRUE,0.19,1,Senior
cust105171,Patricia Brown,2669734157,47,female,north,14-02-2022,FALSE,0.18,0,Adult
cust105172,Lawrence Anderson,167207893,61,male,west,21-02-2021,FALSE,0.01,0,Senior
cust105173,Tommy Shelton,3639689916,63,female,west,28-08-2021,FALSE,0,0,Senior
cust105174,Paul Lopez,1833179564,34,male,central,28-09-2021,FALSE,0.13,0,Young Adult
cust105175,Austin Edwards,6204361845,66,female,east,09-06-2021,FALSE,0.28,0,Senior
cust105176,Jean Matthews,8958330562,53,female,west,29-09-2024,FALSE,0.18,0,Adult
cust105177,Douglas Bell,1335458161,26,female,east,10-12-2024,FALSE,0.11,0,Young Adult
cust105178,Vanessa Coleman,5233741333,51,female,north,21-01-2025,FALSE,0.31,0,Adult
cust105179,Dorothy Obrien,234778120,66,female,south,10-09-2021,FALSE,0,0,Senior
cust105180,Duane Boyd,1539134329,67,female,east,25-09-2024,FALSE,0.29,0,Senior
cust105181,Carl Knight,2811901155,29,female,east,04-02-2025,TRUE,0.28,1,Young Adult
cust105182,Mrs. Kelly Nichols,6831111384,36,male,east,12-05-2021,FALSE,0.32,0,Adult
cust105183,Catherine Marshall,2111973822,66,female,south,28-03-2024,FALSE,0.19,0,Senior
cust105184,Jennifer Rodriguez,1892619194,37,female,north,27-08-2020,FALSE,0.17,0,Adult
cust105185,Lori Long,6190729563,45,female,east,09-07-2023,FALSE,0.12,0,Adult
cust105186,Lucas Brown,2679953705,38,male,north,10-11-2020,FALSE,0.36,0,Adult
cust105187,Melissa Simpson,1853623510,53,female,central,08-04-2023,FALSE,0.09,0,Adult
cust105188,Matthew Stafford,8537345949,30,female,central,24-08-2024,FALSE,0.26,0,Young Adult
cust105189,Christine Brown,6072913305,61,male,central,24-03-2025,FALSE,0.29,0,Senior
cust105190,John Ayala,2057615927,31,male,east,11-04-2024,FALSE,0.23,0,Young Adult
cust105191,Angel Davis,5952139459,41,female,east,10-12-2022,FALSE,0.09,0,Adult
cust105192,Tracy Richard,1599357321,41,female,south,11-08-2023,FALSE,0.5,0,Adult
cust105193,Joshua Richard,145846339,69,male,north,08-03-2025,FALSE,0.23,0,Senior
cust105194,Kristin Rodriguez,2655494755,30,female,east,16-06-2021,TRUE,0.18,1,Young Adult
cust105195,Dennis Barnes,3136327852,65,male,central,17-09-2024,TRUE,0.14,1,Senior
cust105196,Mary Schmidt,2770605833,53,male,central,13-02-2023,TRUE,0.1,1,Adult
cust105197,Stacy Riddle,5489920304,50,male,north,15-01-2024,FALSE,0.31,0,Adult
cust105198,Mark Blake,7781921956,64,female,central,30-09-2023,FALSE,0.39,0,Senior
cust105199,Mrs. Evelyn Shea,4357934782,47,male,north,09-02-2024,FALSE,0.37,0,Adult
cust105200,Felicia Baker,1924612460,40,male,east,02-10-2024,FALSE,0.18,0,Adult
cust105201,Jasmine Neal,9479520861,56,female,west,19-05-2023,FALSE,0,0,Adult
cust105202,Jillian Alvarez,2759490068,61,male,south,03-03-2025,FALSE,0.13,0,Senior
cust105203,Danielle Mullen,213217404,65,female,east,28-01-2022,FALSE,0.26,0,Senior
cust105204,Peter Moore,5493827442,57,male,south,06-11-2020,FALSE,0.22,0,Adult
cust105205,Derek Jones,4254940241,47,female,central,20-09-2020,FALSE,0.16,0,Adult
cust105206,Stephen Booth,5670271715,66,female,south,06-06-2022,FALSE,0.07,0,Senior
cust105207,Scott Noble,3484917859,67,female,west,25-01-2025,FALSE,0.15,0,Senior
cust105208,Timothy Peterson,6088032280,68,male,south,25-04-2022,FALSE,0.31,0,Senior
cust105209,Jesse Weiss,3390898506,34,female,east,13-06-2022,FALSE,0.09,0,Young Adult
cust105210,Holly Brennan,2631916978,29,female,north,03-02-2024,TRUE,0.15,1,Young Adult
cust105211,Vanessa Turner,5285590228,35,male,central,27-01-2023,FALSE,0.28,0,Young Adult
cust105212,Alexis Santiago,5296579842,21,male,east,03-08-2021,FALSE,0.08,0,Young Adult
cust105213,Thomas Baker,3388958151,25,female,south,04-11-2023,FALSE,0,0,Young Adult
cust105214,Allen Williamson,8058559428,34,male,central,05-03-2021,FALSE,0.26,0,Young Adult
cust105215,Jaclyn Wells,9395851856,56,male,central,29-04-2023,FALSE,0.28,0,Adult
cust105216,Kayla Mccoy,3049296949,47,male,west,28-06-2024,FALSE,0.23,0,Adult
cust105217,Bonnie Martinez,5118715459,31,female,south,23-03-2025,TRUE,0.03,1,Young Adult
cust105218,Alexander Mcdowell,3375153768,60,male,south,19-06-2021,FALSE,0.18,0,Adult
cust105219,Mrs. Victoria Moore,6762084534,52,male,south,06-10-2024,FALSE,0.39,0,Adult
cust105220,Kristen Hart,8003380131,43,male,central,05-01-2021,FALSE,0.03,0,Adult
cust105221,Richard Garrison,8584029058,65,male,central,24-03-2022,FALSE,0.23,0,Senior
cust105222,Anthony Thomas,2937806365,30,male,central,27-11-2022,FALSE,0.13,0,Young Adult
cust105223,Benjamin Lewis,7672629515,38,male,east,29-06-2024,FALSE,0.23,0,Adult
cust105224,Christina Paul,8249645239,31,male,east,31-12-2022,FALSE,0.05,0,Young Adult
cust105225,Carla Bird,4869165914,37,male,north,22-02-2022,FALSE,0,0,Adult
cust105226,Anita Johnson,2418197261,45,male,north,26-10-2021,FALSE,0.27,0,Adult
cust105227,Jenna Ellison,9756159951,48,female,south,16-09-2023,FALSE,0.22,0,Adult
cust105228,Natasha Johnson,7544724860,27,female,central,16-12-2020,FALSE,0.23,0,Young Adult
cust105229,John Spencer,8392905406,22,female,west,22-03-2021,FALSE,0.02,0,Young Adult
cust105230,Pam Stanton,577971101,70,other,east,08-04-2024,FALSE,0.25,0,Senior
cust105231,Erik Chandler,5484825348,69,female,south,05-04-2024,FALSE,0.35,0,Senior
cust105232,Brooke Torres,9010586610,53,male,north,23-03-2021,FALSE,0.14,0,Adult
cust105233,Mark Bennett,7502974537,30,female,central,27-04-2021,FALSE,0.24,0,Young Adult
cust105234,Howard Gaines,8519635323,48,male,central,12-08-2022,FALSE,0.14,0,Adult
cust105235,Omar Franklin,4548476803,29,male,north,11-01-2024,FALSE,0.31,0,Young Adult
cust105236,Jennifer Young,4170797726,39,female,east,23-07-2025,FALSE,0.1,0,Adult
cust105237,Jesse Andrews,5410197626,43,female,north,01-06-2021,TRUE,0.18,1,Adult
cust105238,Shannon Estrada,5301327251,69,male,north,03-06-2024,FALSE,0.3,0,Senior
cust105239,Daniel Manning,8868805558,21,female,north,17-08-2023,FALSE,0.26,0,Young Adult
cust105240,Jessica Hill,52398112,18,female,north,19-04-2024,FALSE,0.09,0,Young Adult
cust105241,George Jones,6143601037,67,male,north,27-07-2023,FALSE,0.2,0,Senior
cust105242,Tina Cantrell,3226489733,21,male,central,06-06-2024,FALSE,0.48,0,Young Adult
cust105243,Pamela Alvarez,901038465,45,female,central,01-09-2023,FALSE,0.19,0,Adult
cust105244,Julie Brown,4217111647,69,male,north,04-08-2023,FALSE,0.47,0,Senior
cust105245,Justin Holt,2775958845,58,female,central,17-06-2023,FALSE,0.15,0,Adult
cust105246,Timothy Garcia,4864790981,45,female,west,14-08-2021,FALSE,0.13,0,Adult
cust105247,Michele Berg,4562914230,62,female,north,01-03-2023,FALSE,0.24,0,Senior
cust105248,Amanda Dominguez,2561410691,37,female,south,10-04-2025,FALSE,0.34,0,Adult
cust105249,Amanda Garcia,8059025539,33,female,south,28-12-2022,FALSE,0.09,0,Young Adult
cust105250,Robert Smith,1216577153,30,male,south,18-10-2020,FALSE,0.17,0,Young Adult
cust105251,Phillip Smith,4987615322,36,female,central,14-10-2024,TRUE,0.42,1,Adult
cust105252,Joshua Osborn,2559838517,39,male,east,16-09-2024,FALSE,0.17,0,Adult
cust105253,Ashley Bautista,5061952880,48,male,east,03-11-2023,TRUE,0.35,1,Adult
cust105254,Jeremy Wright,8641856301,42,male,east,10-09-2022,TRUE,0.45,1,Adult
cust105255,Joseph Gordon,9171988055,62,female,central,31-08-2020,FALSE,0,0,Senior
cust105256,Brandon Williams,7970214138,59,male,west,08-05-2025,FALSE,0.21,0,Adult
cust105257,Leah Howell,9204240694,59,female,south,19-01-2024,FALSE,0,0,Adult
cust105258,Ms. Jennifer Baker,9717425868,27,male,north,10-01-2023,FALSE,0,0,Young Adult
cust105259,Jose Wright,6048718456,35,female,west,07-09-2021,FALSE,0.17,0,Young Adult
cust105260,Donald Wilkins,8872027806,54,female,west,10-02-2025,FALSE,0.35,0,Adult
cust105261,Christian Dyer,7293629397,52,female,east,29-09-2024,TRUE,0.13,1,Adult
cust105262,Michelle Taylor,9041246621,26,female,north,14-09-2023,FALSE,0.38,0,Young Adult
cust105263,Susan Serrano,9790046741,39,male,east,30-12-2024,TRUE,0.19,1,Adult
cust105264,Reginald Smith,8145315478,33,female,east,25-03-2022,FALSE,0.23,0,Young Adult
cust105265,Mary Clark,1317740521,25,female,central,01-03-2021,FALSE,0.2,0,Young Adult
cust105266,Barbara Russell,279654053,52,female,east,21-05-2025,FALSE,0.34,0,Adult
cust105267,Ashley Dixon,1177803968,62,male,central,22-10-2024,FALSE,0.19,0,Senior
cust105268,Donna Ruiz,6341067889,64,female,north,05-08-2021,TRUE,0.35,1,Senior
cust105269,Jose Reese,7482499950,21,male,west,05-04-2024,FALSE,0.1,0,Young Adult
cust105270,Joseph Peters,9302357034,37,male,east,27-02-2021,TRUE,0.1,1,Adult
cust105271,Joseph Vazquez,8540327729,39,female,east,23-10-2020,FALSE,0.18,0,Adult
cust105272,Jennifer Reese,2829774676,53,male,west,02-12-2020,FALSE,0.06,0,Adult
cust105273,Jason Evans,7903040448,39,male,east,26-06-2023,FALSE,0.06,0,Adult
cust105274,Wendy Hart,1244047981,49,female,central,09-06-2021,FALSE,0.27,0,Adult
cust105275,Ann Hansen,6852195158,59,female,central,12-11-2024,FALSE,0.23,0,Adult
cust105276,Wendy Mcdonald,176127152,39,male,east,20-03-2023,FALSE,0.08,0,Adult
cust105277,John Miller,6408381867,24,other,north,23-12-2024,FALSE,0.34,0,Young Adult
cust105278,Shannon Davidson,3495967786,37,female,north,03-06-2025,FALSE,0.13,0,Adult
cust105279,Margaret Wilson,3188395970,59,male,central,09-02-2024,FALSE,0.23,0,Adult
cust105280,Melissa Mcdonald,5678184004,32,male,west,12-09-2020,FALSE,0.06,0,Young Adult
cust105281,Kathleen Goodman,9813853034,70,female,east,20-10-2022,FALSE,0.14,0,Senior
cust105282,Cory Washington,3025719985,62,male,central,11-09-2022,FALSE,0.33,0,Senior
cust105283,Melanie Adams,4649525986,50,male,central,19-04-2022,FALSE,0.35,0,Adult
cust105284,Sara Warren,3355216659,48,female,north,17-01-2024,FALSE,0.07,0,Adult
cust105285,Matthew Smith,5043335432,36,male,west,18-05-2022,FALSE,0.14,0,Adult
cust105286,Matthew Jacobs,5483457321,34,male,north,07-10-2023,FALSE,0.14,0,Young Adult
cust105287,Kerry Dominguez,4408061220,33,female,central,31-07-2023,FALSE,0.13,0,Young Adult
cust105288,Gloria Smith,8592861305,62,female,west,11-12-2023,FALSE,0.3,0,Senior
cust105289,Miss Stephanie Rice,8668557186,53,male,west,20-02-2024,FALSE,0.15,0,Adult
cust105290,Robert Johnson,6067709121,39,male,west,13-10-2024,FALSE,0.36,0,Adult
cust105291,Lynn Smith,1911549878,47,female,east,05-11-2024,FALSE,0,0,Adult
cust105292,Adam Glass,3249940811,31,male,central,19-06-2025,FALSE,0.26,0,Young Adult
cust105293,Ashley Robinson,8437468550,52,female,north,06-11-2023,FALSE,0.32,0,Adult
cust105294,Joshua Williams,1277038765,37,male,east,01-07-2023,FALSE,0.1,0,Adult
cust105295,Alicia Rose,436865899,36,male,north,17-02-2023,FALSE,0.16,0,Adult
cust105296,Michael Rose,5519639575,45,male,east,29-11-2022,FALSE,0.06,0,Adult
cust105297,Alison Obrien,7864156294,33,male,central,20-06-2024,FALSE,0.11,0,Young Adult
cust105298,Michael Harris,9620351241,35,male,north,27-11-2023,TRUE,0.08,1,Young Adult
cust105299,Rebecca Mckay,3215174193,56,female,central,14-06-2023,FALSE,0.33,0,Adult
cust105300,Adrian Thompson,4867142575,26,male,central,21-09-2021,FALSE,0.1,0,Young Adult
cust105301,Elizabeth Clark,8254242609,24,female,north,10-01-2023,FALSE,0.41,0,Young Adult
cust105302,Andrew Snyder,691235398,48,male,west,31-03-2024,FALSE,0.34,0,Adult
cust105303,Terry Foster,3377459529,55,female,south,15-09-2020,FALSE,0.13,0,Adult
cust105304,Laura Gonzales DDS,728127857,26,female,north,10-10-2022,FALSE,0.18,0,Young Adult
cust105305,Peter Flores,2355276688,30,female,north,23-04-2024,FALSE,0.04,0,Young Adult
cust105306,Eric Williams,4123474778,47,female,central,23-12-2020,FALSE,0,0,Adult
cust105307,Richard Reyes,6694201619,22,male,west,25-03-2025,FALSE,0.3,0,Young Adult
cust105308,Curtis Jenkins,2133629885,23,male,north,13-12-2021,FALSE,0.26,0,Young Adult
cust105309,Loretta Campbell,689766373,58,female,south,16-10-2021,FALSE,0.23,0,Adult
cust105310,Melissa Montoya,5820121783,18,male,west,26-07-2022,FALSE,0.37,0,Young Adult
cust105311,Monica Gentry,6895499409,61,female,north,24-09-2024,FALSE,0.21,0,Senior
cust105312,David Hernandez,389454740,37,female,west,21-08-2023,TRUE,0.18,1,Adult
cust105313,Melanie Osborne,477958364,53,female,east,09-08-2024,FALSE,0.2,0,Adult
cust105314,Joseph Frost,2731746108,18,female,central,29-03-2021,TRUE,0.34,1,Young Adult
cust105315,Dr. Anthony Thompson,7104642290,62,male,south,24-04-2022,FALSE,0.04,0,Senior
cust105316,Andrea Smith,6921786159,62,female,north,10-07-2023,FALSE,0.18,0,Senior
cust105317,Susan Bailey,4617095902,51,male,west,21-07-2021,FALSE,0.44,0,Adult
cust105318,James Wolf,7262315907,36,male,central,01-10-2020,FALSE,0.22,0,Adult
cust105319,Robert Elliott,9598195331,40,male,central,22-03-2025,FALSE,0.14,0,Adult
cust105320,Claire Cole,8322368851,58,male,east,25-01-2021,FALSE,0.41,0,Adult
cust105321,Lisa Ramos,6805853603,50,female,east,02-06-2024,FALSE,0.2,0,Adult
cust105322,Kim Russell,5411208404,54,male,north,13-10-2020,FALSE,0.33,0,Adult
cust105323,Stephanie Hensley,6827949601,35,female,east,17-06-2023,FALSE,0.16,0,Young Adult
cust105324,Shelly Webster,4815301711,56,male,north,05-06-2025,FALSE,0.29,0,Adult
cust105325,Valerie Murphy,8905942805,51,female,east,06-03-2022,FALSE,0.15,0,Adult
cust105326,Craig Smith,5223949692,23,male,north,14-05-2024,FALSE,0.26,0,Young Adult
cust105327,Brian Clay DVM,7373506891,54,male,west,24-07-2025,FALSE,0.31,0,Adult
cust105328,Jessica Gross,5287099652,21,male,north,10-11-2020,FALSE,0.05,0,Young Adult
cust105329,Scott Petty,8950591091,58,male,north,10-05-2022,FALSE,0.12,0,Adult
cust105330,Billy Pace,4680392959,48,male,north,05-10-2020,FALSE,0.26,0,Adult
cust105331,Chad Davis,2242218064,32,male,east,02-09-2020,FALSE,0.28,0,Young Adult
cust105332,Matthew Beck,4403371931,57,female,east,02-04-2025,FALSE,0.16,0,Adult
cust105333,Edward Johnson,3724901595,66,female,east,03-12-2022,FALSE,0.31,0,Senior
cust105334,Mr. Benjamin Baker,7126089101,51,female,north,20-08-2022,FALSE,0.4,0,Adult
cust105335,Yesenia Rodriguez,9394039520,19,male,east,31-10-2021,FALSE,0.15,0,Young Adult
cust105336,Travis Collins,5992675498,32,male,west,21-04-2021,FALSE,0.09,0,Young Adult
cust105337,Jason Reed,3185350461,21,female,east,20-04-2025,FALSE,0.25,0,Young Adult
cust105338,Melissa Garza,8327128239,60,male,central,18-10-2023,FALSE,0.19,0,Adult
cust105339,Madeline Welch,5156745505,55,male,west,26-03-2022,FALSE,0.22,0,Adult
cust105340,Benjamin Koch,3652663521,49,male,east,20-05-2024,FALSE,0.34,0,Adult
cust105341,Bradley Weber,8801813503,65,male,west,07-01-2024,FALSE,0.16,0,Senior
cust105342,Erin Mathis,2568508723,60,female,north,16-01-2024,FALSE,0.31,0,Adult
cust105343,Jason White,9332327275,35,female,east,20-08-2024,FALSE,0.32,0,Young Adult
cust105344,Rhonda Mccarthy,5979039596,33,male,east,22-01-2024,FALSE,0.13,0,Young Adult
cust105345,Brianna Duffy,8637086427,34,male,east,27-06-2022,FALSE,0,0,Young Adult
cust105346,Nancy Rose,3853738614,41,female,west,22-05-2021,FALSE,0,0,Adult
cust105347,Lisa Bishop,6815261194,26,male,east,24-10-2021,FALSE,0.37,0,Young Adult
cust105348,Donald Mcclure,686633184,69,male,south,07-01-2022,FALSE,0.58,0,Senior
cust105349,Patricia Riley,9904058216,68,male,south,20-03-2025,FALSE,0.26,0,Senior
cust105350,Daniel Gonzalez,5240937758,64,male,central,27-02-2025,FALSE,0.27,0,Senior
cust105351,Arthur Hicks,150747353,55,female,central,01-11-2020,FALSE,0.3,0,Adult
cust105352,James Silva,4815311611,42,male,west,05-12-2020,FALSE,0.17,0,Adult
cust105353,Samuel Clark,2485108832,61,male,west,06-03-2024,FALSE,0.21,0,Senior
cust105354,Eric Munoz,3182447221,25,female,south,15-11-2020,FALSE,0.12,0,Young Adult
cust105355,Briana Smith,8844823072,65,male,central,02-06-2023,FALSE,0.27,0,Senior
cust105356,Michael Martinez,7901819881,50,female,west,22-04-2022,FALSE,0.29,0,Adult
cust105357,Laurie Pena,9856230262,45,male,east,13-11-2024,FALSE,0.28,0,Adult
cust105358,Carlos Marks,5934415110,19,female,north,11-04-2023,FALSE,0.07,0,Young Adult
cust105359,John Williams,5591790011,57,male,central,22-01-2022,FALSE,0.36,0,Adult
cust105360,Tanya West,6146699380,43,male,central,02-09-2021,FALSE,0.28,0,Adult
cust105361,Javier Cunningham,2204762298,24,male,south,11-08-2024,FALSE,0.2,0,Young Adult
cust105362,Amy Acevedo,9208724735,58,male,central,05-01-2022,FALSE,0.22,0,Adult
cust105363,Mr. Mark Taylor,1117205950,65,female,central,14-07-2023,FALSE,0.06,0,Senior
cust105364,Melinda Boyd,6937968396,21,male,central,19-01-2022,FALSE,0.19,0,Young Adult
cust105365,Scott Williams,3029743646,37,male,east,29-03-2022,FALSE,0.19,0,Adult
cust105366,Allison Schneider,7662541831,26,female,east,11-12-2022,FALSE,0.35,0,Young Adult
cust105367,Shawn Bowers PhD,4848257263,40,male,west,06-03-2023,FALSE,0.21,0,Adult
cust105368,Karen Banks,4088745356,40,male,central,15-02-2025,FALSE,0.18,0,Adult
cust105369,Jordan Garcia,2175166219,34,male,west,06-08-2024,FALSE,0.21,0,Young Adult
cust105370,Alejandro Miller,7548707453,63,female,central,08-08-2023,TRUE,0.21,1,Senior
cust105371,Diane Green,3315877125,62,male,central,09-11-2020,TRUE,0.13,1,Senior
cust105372,Kathleen Coffey,8379214342,32,male,east,29-04-2022,FALSE,0.25,0,Young Adult
cust105373,Amber Woods,5733601373,66,female,central,26-11-2020,FALSE,0.11,0,Senior
cust105374,Janet Gibson,3765502292,21,female,south,27-07-2021,FALSE,0.16,0,Young Adult
cust105375,Brian Bowman,8799275504,40,male,north,14-11-2020,FALSE,0.01,0,Adult
cust105376,Timothy Rodriguez,8833561226,46,female,central,11-01-2022,FALSE,0.24,0,Adult
cust105377,Jennifer Salinas,8321868957,69,female,east,02-08-2023,FALSE,0.21,0,Senior
cust105378,Melissa Smith,1524832451,27,female,west,05-11-2021,FALSE,0.08,0,Young Adult
cust105379,Jessica Gilbert,3442059243,20,male,central,20-04-2021,FALSE,0.15,0,Young Adult
cust105380,William Rose,3506079518,53,female,south,08-08-2022,FALSE,0.34,0,Adult
cust105381,Jessica Roy,9232401713,52,male,south,27-05-2021,FALSE,0.17,0,Adult
cust105382,Nancy Johnson,3974628463,35,female,central,08-12-2023,FALSE,0,0,Young Adult
cust105383,Maria Mays,6699878417,32,male,west,08-07-2025,FALSE,0.4,0,Young Adult
cust105384,Frank Wells,9577137151,24,female,east,21-04-2025,FALSE,0.36,0,Young Adult
cust105385,Michael Martinez,6036805592,53,female,south,10-07-2022,FALSE,0.19,0,Adult
cust105386,Joanne Roach,7757440240,21,female,north,02-02-2025,FALSE,0.14,0,Young Adult
cust105387,Kathy Gordon,8568337037,60,female,west,16-06-2021,FALSE,0.09,0,Adult
cust105388,Benjamin Peterson,7322295876,46,male,east,28-01-2024,FALSE,0.19,0,Adult
cust105389,Erika Dudley,5187693640,62,male,north,19-08-2021,FALSE,0.19,0,Senior
cust105390,Adam Hendrix,7365005266,49,male,central,22-09-2022,FALSE,0.02,0,Adult
cust105391,Elijah Marshall,9099014600,58,female,east,05-08-2020,FALSE,0.22,0,Adult
cust105392,Stephen Vaughn,6864005135,28,female,central,21-06-2025,FALSE,0.22,0,Young Adult
cust105393,Ryan Kelly,7111420257,26,male,central,17-04-2022,TRUE,0.31,1,Young Adult
cust105394,Antonio Hodges,3500152371,19,other,north,29-08-2023,TRUE,0.2,1,Young Adult
cust105395,Claudia Ross,2591720330,37,female,central,24-12-2020,FALSE,0,0,Adult
cust105396,Anthony Hernandez,8326685220,51,male,north,13-10-2024,FALSE,0.15,0,Adult
cust105397,Justin Matthews MD,7562749997,67,female,south,28-02-2024,FALSE,0.03,0,Senior
cust105398,Rebecca Baker,9924588519,31,female,south,30-06-2024,FALSE,0.21,0,Young Adult
cust105399,Thomas Lester,3704309675,55,male,west,30-12-2022,FALSE,0.15,0,Adult
cust105400,Carl Crawford,5414349058,44,male,central,25-12-2022,FALSE,0.26,0,Adult
cust105401,Stephanie Mclaughlin,7547930882,65,male,north,01-07-2021,TRUE,0.28,1,Senior
cust105402,Maria Cordova,2511399533,65,male,east,06-10-2024,FALSE,0.21,0,Senior
